tech,scope,firms,measure,mean,ci_low,ci_high,base_mean
ml_forecast,tier,8,bullwhip_MFG,-3.421912833666464,-3.665811465497383,-3.1780142018355453,23.944031385413812
ml_forecast,tier,8,bullwhip_CM,-20.066809118127896,-21.412006907592698,-18.721611328663094,106.60575902029146
rfid,all,18,network_profit,123137475.04533386,97265441.21364504,149009508.87702268,42097347577.692
rfid,all,18,network_profit_with_inventory,82995624.64506505,62855507.157089174,103135742.13304093,41399307504.953445
rfid,all,18,satisfaction_index,-7.954466780606776e-05,-0.00021059845769855236,5.1509122086416834e-05,0.9614914698367085
rfid,all,18,fill_rate,-0.000127225549368822,-0.0003956440221388366,0.00014119292340119264,0.9835936735168377
rfid,all,18,retail_on_time_rate,-1.9895943089613214e-05,-9.252494498197235e-05,5.273305880274593e-05,0.9134991801295925
rfid,all,18,quality_mean,-4.9815550974023164e-05,-8.721690805973164e-05,-1.2414193888314692e-05,0.9782243951970597
rfid,all,18,co2_kg,-8760474.147241337,-11978561.844886664,-5542386.44959601,2975435457.861808
rfid,all,18,costs_tech,13824000.0,13824000.0,13824000.0,0.0
rfid,all,18,costs_holding,-28112741.553000007,-31698962.51671726,-24526520.589282755,1212962200.4356668
rfid,all,18,costs_shipping,-17360657.95600004,-22077570.832545254,-12643745.079454828,4516546662.023
rfid,all,18,costs_stockout,2449814.8856666675,-2721901.8337674523,7621531.605100787,316103452.5773334
rfid,all,18,scrap_value,-131684546.17233333,-134489030.02745965,-128880062.31720701,2534818648.414666
rfid,all,18,costs_handling,-1994.1679999999858,-2598.5322325903967,-1389.803767409575,2161722.944
rfid,all,18,bullwhip_DC,-0.32089647591722714,-0.42616684704243246,-0.21562610479202182,8.097005523326827
rfid,all,18,bullwhip_MFG,-0.681576017242563,-1.2720143770824333,-0.09113765740269264,23.944031385413812
rfid,all,18,bullwhip_CM,-1.5567962562185917,-5.866831393973685,2.753238881536502,106.60575902029146
rfid,tier,8,network_profit,60367976.7740008,41420006.962531,79315946.5854706,42097347577.692
rfid,tier,8,network_profit_with_inventory,28649281.601213835,15424501.212187435,41874061.99024023,41399307504.953445
rfid,tier,8,satisfaction_index,-8.081523952000828e-05,-0.0001782104751990648,1.6579996159048226e-05,0.9614914698367085
rfid,tier,8,fill_rate,-0.0001635664741265456,-0.000368518983058322,4.1386034805230746e-05,0.9835936735168377
rfid,tier,8,retail_on_time_rate,1.4484272714946715e-05,-4.3200223951511795e-05,7.216876938140523e-05,0.9134991801295925
rfid,tier,8,quality_mean,-1.6886421356214023e-05,-3.872891218769914e-05,4.956069475271098e-06,0.9782243951970597
rfid,tier,8,co2_kg,-6222063.69996713,-7873821.349596402,-4570306.0503378585,2975435457.861808
rfid,tier,8,costs_tech,4096000.0,4096000.0,4096000.0,0.0
rfid,tier,8,costs_holding,-20326658.47166667,-22833584.649556085,-17819732.293777257,1212962200.4356668
rfid,tier,8,costs_shipping,-9554333.187000085,-11821048.73048214,-7287617.643518029,4516546662.023
rfid,tier,8,costs_stockout,3149394.8800000013,-799610.8982620169,7098400.65826202,316103452.5773334
rfid,tier,8,scrap_value,-44563641.90633332,-46172291.95967013,-42954991.85299651,2534818648.414666
rfid,tier,8,costs_handling,-2164.4813333333627,-2650.5400733458227,-1678.4225933209025,2161722.944
rfid,tier,8,bullwhip_DC,-0.0329223993547988,-0.10559485791658754,0.039750059206989936,8.097005523326827
rfid,tier,8,bullwhip_MFG,0.07317960195104464,-0.4027345738957563,0.5490937777978455,23.944031385413812
rfid,tier,8,bullwhip_CM,0.9571246810982373,-2.726248475659601,4.640497837856076,106.60575902029146
risk_intel,all,10,network_profit,-8192000.0,-8192000.0,-8192000.0,42097347577.692
risk_intel,all,10,network_profit_with_inventory,-8192000.0,-8192000.0,-8192000.0,41399307504.953445
risk_intel,all,10,satisfaction_index,0.0,0.0,0.0,0.9614914698367085
risk_intel,all,10,fill_rate,0.0,0.0,0.0,0.9835936735168377
risk_intel,all,10,retail_on_time_rate,0.0,0.0,0.0,0.9134991801295925
risk_intel,all,10,quality_mean,0.0,0.0,0.0,0.9782243951970597
