tech,scope,firms,measure,mean,ci_low,ci_high,base_mean
ml_forecast,tier,8,bullwhip_DC,-2.1942866644377244,-2.2963381726868333,-2.0922351561886154,8.097005523326827
ml_forecast,tier,8,bullwhip_MFG,-7.413251845315288,-7.952884745926805,-6.873618944703771,23.944031385413812
ml_forecast,tier,8,bullwhip_CM,-44.73800447303236,-48.21548587509582,-41.2605230709689,106.60575902029146
rfid,all,18,network_profit,223052713.51833344,196970234.27365428,249135192.7630126,42097347577.692
rfid,all,18,network_profit_with_inventory,184887374.95658365,164761698.01244053,205013051.90072677,41399307504.953445
rfid,all,18,satisfaction_index,1.115251886707469e-06,-0.0001299000277613289,0.00013213053153474384,0.9614914698367085
rfid,all,18,fill_rate,3.4709587071494556e-05,-0.00023310459244605986,0.000302523766589049,0.9835936735168377
rfid,all,18,retail_on_time_rate,-1.6772859671857858e-05,-8.869533756151858e-05,5.5149618217802854e-05,0.9134991801295925
rfid,all,18,quality_mean,-5.603841873752513e-05,-9.298355850951748e-05,-1.9093278965532784e-05,0.9782243951970597
rfid,all,18,co2_kg,-14556671.810776489,-17783058.48183035,-11330285.139722627,2975435457.861808
rfid,all,18,costs_tech,13824000.0,13824000.0,13824000.0,0.0
rfid,all,18,costs_holding,-23778276.582666676,-27305666.014992923,-20250887.15034043,1212962200.4356668
rfid,all,18,costs_shipping,-29781323.538333353,-34532575.93460769,-25030071.142059013,4516546662.023
rfid,all,18,costs_stockout,-670316.3056666692,-5830683.258025929,4490050.646692591,316103452.5773334
rfid,all,18,scrap_value,-301669592.93533343,-304840809.5049348,-298498376.3657321,2534818648.414666
rfid,all,18,costs_handling,-3660.222666666688,-4268.808640436185,-3051.636692897191,2161722.944
rfid,all,18,bullwhip_DC,-0.3166420699834095,-0.42210303597254345,-0.21118110399427553,8.097005523326827
rfid,all,18,bullwhip_MFG,-0.711419550804381,-1.304738011304383,-0.1181010903043791,23.944031385413812
rfid,all,18,bullwhip_CM,-1.781682158808142,-6.116551270551913,2.5531869529356293,106.60575902029146
rfid,tier,8,network_profit,87587708.45066707,68453809.04259297,106721607.85874116,42097347577.692
rfid,tier,8,network_profit_with_inventory,55841272.328014374,42559954.015513405,69122590.64051534,41399307504.953445
rfid,tier,8,satisfaction_index,-3.5887487743047065e-05,-0.0001333842772439981,6.1609301757904e-05,0.9614914698367085
rfid,tier,8,fill_rate,-7.32950974043245e-05,-0.00027855971713775304,0.00013196952232910408,0.9835936735168377
rfid,tier,8,retail_on_time_rate,1.4484272714946715e-05,-4.3200223951511795e-05,7.216876938140523e-05,0.9134991801295925
rfid,tier,8,quality_mean,-1.792610427696258e-05,-4.004845333862301e-05,4.1962447846978505e-06,0.9782243951970597
rfid,tier,8,co2_kg,-9031089.219105609,-10677066.266884245,-7385112.1713269735,2975435457.861808
rfid,tier,8,costs_tech,4096000.0,4096000.0,4096000.0,0.0
rfid,tier,8,costs_holding,-19515199.758000016,-21991372.74969058,-17039026.76630945,1212962200.4356668
rfid,tier,8,costs_shipping,-13612492.307666715,-15891632.970903734,-11333351.644429697,4516546662.023
rfid,tier,8,costs_stockout,1409996.5529999982,-2545153.255519566,5365146.361519562,316103452.5773334
rfid,tier,8,scrap_value,-91951895.26533335,-93733347.74007323,-90170442.79059348,2534818648.414666
rfid,tier,8,costs_handling,-4032.6643333333236,-4519.488163802959,-3545.840502863688,2161722.944
rfid,tier,8,bullwhip_DC,-0.025773115400397402,-0.09861924127317215,0.04707301047237735,8.097005523326827
rfid,tier,8,bullwhip_MFG,0.0782373096021221,-0.39791709952374527,0.5543917187279894,23.944031385413812
rfid,tier,8,bullwhip_CM,0.9802654639745564,-2.7105319479698617,4.671062875918975,106.60575902029146
risk_intel,all,10,network_profit,-8192000.0,-8192000.0,-8192000.0,42097347577.692
risk_intel,all,10,network_profit_with_inventory,-8192000.0,-8192000.0,-8192000.0,41399307504.953445
risk_intel,all,10,satisfaction_index,0.0,0.0,0.0,0.9614914698367085
risk_intel,all,10,fill_rate,0.0,0.0,0.0,0.9835936735168377
