tech,scope,firms,measure,mean,ci_low,ci_high,base_mean
wh_robotics,all,4,retail_on_time_rate,0.028449305036319112,0.027418292904396666,0.02948031716824156,0.9134991801295925
wh_robotics,all,4,quality_mean,1.650087791346492e-05,5.979005310955683e-06,2.702275051597416e-05,0.9782703473127962
wh_robotics,all,4,co2_kg,9972041.660603793,8353188.159997983,11590895.161209604,2975469535.6679535
wh_robotics,all,4,costs_tech,19360000.0,19360000.0,19360000.0,0.0
wh_robotics,all,4,costs_holding,7467564.024666659,6123480.964573825,8811647.084759492,1071385462.8423334
wh_robotics,all,4,costs_shipping,16647718.3306667,14094953.205525775,19200483.455807626,4465750363.3359995
wh_robotics,all,4,costs_stockout,-58918237.94166665,-66071530.931550615,-51764944.95178268,268897126.5156667
wh_robotics,all,4,costs_scrap,10828872.36099995,9484303.584919827,12173441.137080071,2473340547.9873333
wh_robotics,all,4,costs_handling,-486519.4866666667,-487649.9110164112,-485389.0623169222,2161723.145
wh_robotics,all,4,bullwhip_DC,0.015836830620354073,-0.030359063368563057,0.0620327246092712,8.097125892948798
wh_robotics,all,4,bullwhip_MFG,0.11488557385543542,-0.10562462969684057,0.3353957774077114,23.942497547522198
wh_robotics,all,4,bullwhip_CM,0.5127161472385608,-1.0102148200738756,2.035647114550997,106.58600832614181
